UID,Account Type,Order ID,Symbol,Side,Order Type,Avg. Filled Price,Filled Amount,Filled Volume,Filled Volume (USDT),Filled Time(UTC-04:00),Fee,Tax,Maker/Taker,Fee Currency
****0219,mainAccount,658ddc38b98eb700074ab06e,AIOZ-USDT,SELL,LIMIT,0.126,1500,189,189,2023-12-28 16:36:08,0.378,,TAKER,USDT
****0219,mainAccount,658ddae4b764da00074e8e7a,PYR-USDT,SELL,LIMIT,7.7139,4.8187,37.17096993,37.17096993,2023-12-28 16:36:17,0.07434193986,,MAKER,USDT
****0219,mainAccount,658ddae4b764da00074e8e7a,PYR-USDT,SELL,LIMIT,7.7139,25.1,193.61889,193.61889,2023-12-28 16:36:17,0.38723778,,MAKER,USDT
****0219,mainAccount,658ddae4b764da00074e8e7a,PYR-USDT,SELL,LIMIT,7.7139,9.6375,74.34271125,74.34271125,2023-12-28 16:36:17,0.1486854225,,MAKER,USDT
****0219,mainAccount,658ddae4b764da00074e8e7a,PYR-USDT,SELL,LIMIT,7.7139,20.867,160.9659513,160.9659513,2023-12-28 16:36:17,0.3219319026,,MAKER,USDT
****0219,mainAccount,658ddae4b764da00074e8e7a,PYR-USDT,SELL,LIMIT,7.7139,41.734,321.9319026,321.9319026,2023-12-28 16:36:17,0.6438638052,,MAKER,USDT
****0219,mainAccount,658ddae4b764da00074e8e7a,PYR-USDT,SELL,LIMIT,7.7139,13.5,104.13765,104.13765,2023-12-28 16:36:17,0.2082753,,MAKER,USDT
****0219,mainAccount,658ddae4b764da00074e8e7a,PYR-USDT,SELL,LIMIT,7.7139,22.15,170.862885,170.862885,2023-12-28 16:36:17,0.34172577,,MAKER,USDT
****0219,mainAccount,658ddae4b764da00074e8e7a,PYR-USDT,SELL,LIMIT,7.7139,113.3452,874.33353828,874.33353828,2023-12-28 16:36:17,1.74866707656,,MAKER,USDT
****0219,mainAccount,658ddae4b764da00074e8e7a,PYR-USDT,SELL,LIMIT,7.7139,188.216,1451.8794024,1451.8794024,2023-12-28 16:36:18,2.9037588048,,MAKER,USDT
****0219,mainAccount,658ddae4b764da00074e8e7a,PYR-USDT,SELL,LIMIT,7.7139,98.5457,760.17167523,760.17167523,2023-12-28 16:36:18,1.52034335046,,MAKER,USDT
****0219,mainAccount,658ddae4b764da00074e8e7a,PYR-USDT,SELL,LIMIT,7.7139,22.15,170.862885,170.862885,2023-12-28 16:36:19,0.34172577,,MAKER,USDT
****0219,mainAccount,658ddbf8b98eb7000749fef7,TOKO-USDT,SELL,LIMIT,0.0015915,102.9737,0.16388264355,0.16388264355,2023-12-28 16:36:23,0.00016388264355,,MAKER,USDT
****0219,mainAccount,658ddae4b764da00074e8e7a,PYR-USDT,SELL,LIMIT,7.7139,14.497,111.8284083,111.8284083,2023-12-28 16:36:30,0.2236568166,,MAKER,USDT
