UID,Account Type,Currency,Side,Amount,Fee,Time(UTC-04:00),Remark,Type
****0219,mainAccount,PYR,Withdrawal,1.7564,0,2023-12-28 17:06:06,,Spot
****0219,mainAccount,PYR,Withdrawal,314.4681,0,2023-12-28 17:06:13,,Spot
****0219,mainAccount,USDT,Deposit,2420.92392563682,4.85155095318,2023-12-28 17:06:13,,Spot
****0219,mainAccount,USDT,Deposit,107.09925354,0.10720646,2023-12-28 17:55:31,,Spot
****0219,mainAccount,SOUL,Withdrawal,563,0,2023-12-28 17:55:31,,Spot
****0219,mainAccount,PYR,Withdrawal,0.00002014,0,2023-12-28 18:46:06,Trading Account,Convert Dust to KCS
****0219,mainAccount,LUNC,Withdrawal,77.4,0,2023-12-28 18:46:06,Trading Account,Convert Dust to KCS
****0219,mainAccount,KCS,Deposit,0.00101878,0,2023-12-28 18:46:07,Trading Account,Convert Dust to KCS
****0219,mainAccount,KCS,Deposit,0.00001423,0,2023-12-28 18:46:07,Trading Account,Convert Dust to KCS
****0219,mainAccount,USDT,Deposit,106.1898090486456,0.2128052285544,2023-12-29 20:48:56,,Spot
****0219,mainAccount,RFOX,Withdrawal,6797.1518,0,2023-12-29 20:48:56,,Spot
****0219,mainAccount,USDT,Withdrawal,25000,0,2023-12-30 20:39:22,,Transfer
****0219,mainAccount,USDT,Withdrawal,11793.001151,0,2023-12-31 21:06:17,,Transfer
