UID,Account Type,Currency,Side,Amount,Fee,Time(UTC-04:00),Remark,Type
****0219,mainAccount,USDT,Withdrawal,35.75355416392872,0.07136437956872,2021-11-22 12:27:11,,Spot
****0219,mainAccount,PYR,Deposit,0.8934,0,2021-11-22 12:27:11,,Spot
****0219,mainAccount,PYR,Deposit,0.7284,0,2021-11-22 12:27:11,,Spot
****0219,mainAccount,PYR,Deposit,0.9399,0,2021-11-22 12:27:11,,Spot
****0219,mainAccount,USDT,Withdrawal,20.06901840096,0.04005792096,2021-11-22 12:27:11,,Spot
****0219,mainAccount,USDT,Withdrawal,62.52419475192,0.12479879192,2021-11-22 12:27:11,,Spot
****0219,mainAccount,USDT,Withdrawal,24.61513047696,0.04913199696,2021-11-22 12:27:11,,Spot
****0219,mainAccount,PYR,Deposit,16.7785,0,2021-11-22 12:27:11,,Spot
****0219,mainAccount,USDT,Withdrawal,24.35889506904,0.04862054904,2021-11-22 12:27:11,,Spot
****0219,mainAccount,PYR,Deposit,9.8413,0,2021-11-22 12:27:12,,Spot
****0219,mainAccount,USDT,Withdrawal,271.14941074872,0.54121638872,2021-11-22 12:27:12,,Spot
****0219,mainAccount,USDT,Withdrawal,389.55496618272,0.77755482272,2021-11-22 12:27:23,,Spot
****0219,mainAccount,PYR,Deposit,14.1388,0,2021-11-22 12:27:23,,Spot
****0219,mainAccount,PYR,Deposit,0.9549,0,2021-11-22 12:27:24,,Spot
****0219,mainAccount,USDT,Withdrawal,26.30959043256,0.05251415256,2021-11-22 12:27:24,,Spot
****0219,mainAccount,USDT,Withdrawal,3.94547423808,0.00787519808,2021-11-22 12:27:43,,Spot
****0219,mainAccount,PYR,Deposit,0.1432,0,2021-11-22 12:27:43,,Spot
****0219,mainAccount,USDT,Withdrawal,10.44779211648,0.02085387648,2021-11-22 12:28:30,,Spot
****0219,mainAccount,PYR,Deposit,0.3792,0,2021-11-22 12:28:30,,Spot
****0219,mainAccount,USDT,Withdrawal,3973.23582915744,7.93061043744,2021-11-22 12:41:47,,Spot
****0219,mainAccount,PYR,Deposit,144.2076,0,2021-11-22 12:41:47,,Spot
****0219,mainAccount,PYR,Deposit,9.1746,0,2021-11-22 12:52:53,,Spot
****0219,mainAccount,PYR,Deposit,9.1746,0,2021-11-22 12:52:53,,Spot
****0219,mainAccount,USDT,Withdrawal,252.78036274224,0.50455162224,2021-11-22 12:52:53,,Spot
****0219,mainAccount,PYR,Deposit,9.1194,0,2021-11-22 12:52:53,,Spot
****0219,mainAccount,USDT,Withdrawal,252.78036274224,0.50455162224,2021-11-22 12:52:53,,Spot
****0219,mainAccount,PYR,Deposit,9.1471,0,2021-11-22 12:52:53,,Spot
****0219,mainAccount,USDT,Withdrawal,251.25948161136,0.50151593136,2021-11-22 12:52:53,,Spot
